Alcazar Networks International Rate Deck,,
International Conversational Traffic - NOT DIALER,,
Effective Date: 11/23/2015 12:00AM EST,,
All calls billed by DNIS,,
Billing Interval: interval1 first increment in seconds, interval2 all other increments in seconds
,,
dest description,destination,rate,bill interval 1,bill interval 2
"Mexico Cellular EA/MGM Iusacel","521656335",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521656345",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521656380",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216563881",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216563883",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521656389",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521656392",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216563920",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521656410",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521656566",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521656569",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521656593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521656604",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521656708",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521661103",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521661105",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521661109",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521661118",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521661593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521661611",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521662165",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521662166",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521662170",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521662175",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521662228",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521662301",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521662302",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521662303",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521662305",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521662306",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521662309",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521662593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664133",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664134",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664136",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664137",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664138",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664139",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664191",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664213",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664214",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664265",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664266",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664267",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664268",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664269",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664270",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664271",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664272",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664273",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664274",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664332",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664353",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664424",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216644240",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216644244",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216644245",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216644246",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216644247",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216644248",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216644249",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664425",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664426",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216644260",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216644261",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216644262",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5216644263",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664441",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664442",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664443",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664444",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664445",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664446",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664447",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664675",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521664679",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521665107",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521665112",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521665119",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521665593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521665656",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521667140",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521667141",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521667164",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521667179",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521667180",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521667192",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521667193",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521667194",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521667593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521668120",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521668121",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521668122",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521668129",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521668132",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521668133",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521668134",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521668135",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521668141",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521668593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521669132",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521669137",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521669138",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521669143",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521669144",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521669533",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521669593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521673108",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521673110",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521673111",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521673112",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521673113",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521673593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686141",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686154",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686155",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686156",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686177",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686224",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686235",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686251",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686252",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686253",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686254",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686276",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686289",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521686544",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521687108",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521687109",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521687112",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521687113",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521687114",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521687118",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521687593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521712117",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521712144",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521712145",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521712146",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521712170",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521712179",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217121790",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217121791",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217121792",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217121793",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521712184",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521712185",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521712186",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521712194",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521712195",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521715107",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151262",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151263",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151264",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151265",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521715130",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151525",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151526",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151527",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151528",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151529",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521715157",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151601",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151602",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151603",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217151604",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521721105",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521721106",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217211060",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217211061",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217211062",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217211063",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217211064",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217211065",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217211066",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217211067",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722108",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722109",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722112",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722113",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722114",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722118",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722123",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722126",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722149",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722150",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722153",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722162",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722164",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722165",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722185",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722186",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722201",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722221",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722233",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722234",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722240",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722241",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722245",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722246",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722247",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722261",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722266",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722306",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722346",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722352",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722378",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722383",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722437",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722469",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722570",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722571",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722572",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722573",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722574",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722576",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722583",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722584",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722585",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217225850",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217225851",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217225852",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722626",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722627",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722628",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722629",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722630",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722650",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722651",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722652",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722653",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722654",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722655",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722656",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722657",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722658",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722659",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722660",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722699",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722700",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722701",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722884",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521722885",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521726107",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217261071",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217261072",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217261073",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217261074",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217261075",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217261076",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217261077",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217261078",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217261079",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521726108",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521728177",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521728178",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521733102",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521733107",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521733113",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521733116",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521733294",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521733335",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521733337",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521733593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521735124",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521735125",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521735133",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521735148",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521735158",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521735186",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521735200",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521735201",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217352010",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217352011",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521735221",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521735593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744101",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744108",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744110",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744111",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744112",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744113",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744116",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744120",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744127",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744131",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744138",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744148",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217441510",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217441511",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217441512",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217441513",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217441514",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744153",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744154",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744158",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744161",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744162",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744168",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744169",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744173",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744182",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744185",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744203",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744230",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744231",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744232",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217442320",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217442321",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217442322",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744400",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744402",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744419",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744421",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744428",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744429",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744432",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744440",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744448",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744460",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744461",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744462",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744463",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744464",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744465",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744466",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744467",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744468",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744469",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744495",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744507",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744508",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744516",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744530",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744546",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521744593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521747113",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521747126",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521747155",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521747399",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521747473",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521747479",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521747490",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521747498",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521747509",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521753123",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521753536",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521755106",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521755119",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521755551",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521755553",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521762103",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521762110",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217626261",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217626263",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521762628",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521767109",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521767551",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771196",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771241",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771279",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771283",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771284",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771288",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771289",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771291",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771292",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771293",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771566",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771567",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771568",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771569",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771699",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771704",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","5217717043",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771709",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771726",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771746",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771747",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771748",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771774",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771776",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771777",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771778",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521771795",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775108",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775110",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775117",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775148",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775153",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775160",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775168",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775169",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775593",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775751",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775752",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775754",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775757",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775760",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521775771",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521777114",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521777116",0.03780,60,60
"Mexico Cellular EA/MGM Iusacel","521777120",0.03780,60,60
